StudentID,Arkonian Warfare Tactics,ExoGenetics Evolution,Transdimensional Navigation,Warp Field Theory,Dark Matter Biophysics,Zarnithian Philosophy,Drakthon Linguistics,Xynthium Material Sciences,Hyperspace Topology,Helio-Bio Interface,Luminarian Art Theory,Stellar Cartography,Chrono-Kinetics,Technotronic Linguistic Fusion,Cybernetic Ethics,Nebulon Astrophysics,Quasar Dynamics,Glacial Holo-Architecture,Aether Resonance,Gravix Planetary Studies,Vortex Quantum Mechanics,Holo-Temporal Engineering,Psi-Energy Manipulation,Plasmawave Analysis,Neutronia Metallurgy,Syntho-Chemical Engineering,Sublight Propulsion Systems,Krythos Biomechanics,Flux Capacitor Management,Xyloprax Computation,Yridium Power Systems,Quantum Neuro-Hacking,Zyglon Neurology
2208,8.0,8.0,9.0,7.0,8.0,7.0,7.0,9.0,9.0,10.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,10.0,8.0,8.0,7.0,8.0,9.0,7.0,9.0,8.0,7.0
2209,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,6.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,8.0
2210,7.0,9.0,8.0,7.0,8.0,9.0,8.0,9.0,8.0,9.0,6.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,6.0,8.0,8.0,7.0,8.0,10.0,9.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0
2211,7.0,7.0,9.0,6.0,8.0,7.0,7.0,9.0,7.0,7.0,6.0,8.0,8.0,6.0,7.0,8.0,7.0,7.0,8.0,8.0,9.0,10.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0
2212,7.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0,7.0,8.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,7.0,8.0,7.0,8.0,9.0,6.0,6.0,9.0
2213,6.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0
2214,6.0,7.0,7.0,6.0,8.0,8.0,6.0,7.0,8.0,9.0,6.0,8.0,9.0,6.0,6.0,6.0,6.0,6.0,8.0,9.0,9.0,8.0,9.0,9.0,7.0,10.0,6.0,7.0,9.0,7.0,8.0,6.0,6.0
2215,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,9.0,7.0,6.0,6.0,7.0
2216,8.0,6.0,9.0,8.0,10.0,8.0,8.0,10.0,8.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,7.0,9.0,10.0,7.0,9.0,9.0,7.0,8.0,8.0,10.0,9.0,9.0,8.0,8.0
2217,8.0,9.0,10.0,8.0,9.0,8.0,7.0,10.0,9.0,9.0,6.0,10.0,9.0,8.0,7.0,8.0,7.0,9.0,9.0,10.0,9.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,8.0,9.0,8.0,7.0,8.0
2218,6.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0
2219,9.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,7.0,7.0,8.0,6.0,9.0,8.0,9.0,9.0,9.0,8.0,7.0,8.0,8.0,7.0,9.0,8.0,7.0,8.0,6.0,10.0,8.0,8.0,7.0,9.0
2220,8.0,8.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0
2221,6.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,8.0,9.0,8.0,8.0,10.0,9.0,7.0,8.0,10.0
2222,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,8.0,8.0,7.0,7.0,6.0,8.0,6.0,6.0,7.0,6.0,8.0,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,6.0,7.0
2223,7.0,7.0,8.0,6.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,8.0,7.0,7.0,9.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0
2224,7.0,8.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,10.0,9.0,9.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0,9.0
2225,7.0,8.0,7.0,8.0,6.0,9.0,7.0,7.0,8.0,9.0,8.0,8.0,7.0,7.0,6.0,7.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,6.0,9.0,9.0,7.0,9.0,7.0,7.0
2226,9.0,7.0,9.0,8.0,10.0,8.0,7.0,10.0,9.0,7.0,8.0,9.0,8.0,7.0,8.0,8.0,6.0,7.0,8.0,8.0,10.0,10.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,10.0,9.0,8.0,8.0
2227,8.0,6.0,9.0,8.0,9.0,7.0,9.0,10.0,7.0,7.0,6.0,8.0,6.0,9.0,7.0,9.0,8.0,9.0,6.0,6.0,7.0,7.0,6.0,10.0,8.0,6.0,9.0,7.0,8.0,7.0,6.0,6.0,8.0
2228,6.0,9.0,7.0,9.0,7.0,10.0,8.0,7.0,9.0,8.0,8.0,9.0,8.0,8.0,7.0,8.0,9.0,7.0,9.0,10.0,7.0,9.0,10.0,8.0,8.0,10.0,7.0,8.0,10.0,9.0,9.0,7.0,9.0
2229,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,9.0,8.0,7.0,6.0,8.0,6.0,6.0,8.0,7.0,7.0,6.0,7.0
2230,6.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,8.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0
2231,7.0,7.0,8.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,7.0,8.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0
2232,6.0,7.0,6.0,6.0,6.0,8.0,9.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,6.0,10.0,8.0,7.0,6.0,6.0,9.0,7.0,6.0,6.0,9.0
2233,7.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,9.0,7.0,8.0,6.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0
2234,6.0,9.0,7.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,7.0,8.0,7.0,9.0,9.0,8.0,7.0,9.0,8.0,7.0,9.0,10.0,8.0,10.0,8.0,8.0,9.0,8.0,7.0,7.0,9.0
2235,7.0,9.0,7.0,8.0,7.0,9.0,9.0,9.0,6.0,9.0,6.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0
2236,6.0,6.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,9.0,7.0,7.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,7.0,8.0,6.0,6.0,9.0,8.0,8.0,6.0,8.0
2237,6.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,6.0,8.0,6.0,7.0,6.0,8.0,7.0,8.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0,9.0,8.0,7.0,7.0,7.0,9.0,7.0,6.0,6.0,9.0
2238,6.0,8.0,6.0,7.0,6.0,8.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0
2239,7.0,6.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,8.0,6.0,8.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0
2240,6.0,6.0,6.0,6.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,6.0
2241,6.0,8.0,7.0,8.0,6.0,8.0,8.0,9.0,7.0,9.0,6.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0,6.0,7.0,9.0,9.0,8.0,8.0,8.0,7.0,9.0,8.0,6.0,7.0,8.0
2242,6.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0
2243,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,6.0,7.0,7.0,6.0,6.0,6.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,9.0,8.0,9.0,6.0,8.0,8.0,7.0,7.0,6.0,7.0
2244,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,6.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,9.0,7.0,7.0,8.0
2245,6.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,8.0,6.0,6.0,8.0
2246,7.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,7.0,7.0,9.0
2247,6.0,7.0,8.0,8.0,9.0,7.0,6.0,9.0,8.0,9.0,7.0,8.0,9.0,6.0,6.0,7.0,6.0,7.0,8.0,10.0,9.0,10.0,9.0,8.0,7.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0
2248,8.0,10.0,8.0,8.0,8.0,9.0,7.0,10.0,8.0,9.0,6.0,8.0,7.0,7.0,6.0,7.0,8.0,8.0,8.0,9.0,8.0,10.0,10.0,10.0,8.0,9.0,8.0,8.0,9.0,7.0,8.0,7.0,7.0
2249,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,8.0,6.0,9.0,7.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0
2250,6.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,8.0,7.0,8.0,8.0,8.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,7.0,7.0,7.0
2251,7.0,7.0,7.0,6.0,8.0,7.0,8.0,9.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,8.0,7.0,8.0,7.0,6.0,9.0,7.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0
2252,6.0,6.0,7.0,6.0,8.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,8.0,6.0,7.0
2253,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,9.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,9.0
2254,6.0,6.0,8.0,6.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,8.0,9.0,6.0,9.0,6.0,7.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0
2255,6.0,7.0,6.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,8.0,7.0,7.0,8.0,8.0,9.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0
2256,6.0,6.0,7.0,7.0,8.0,6.0,6.0,9.0,7.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0
2257,6.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0,6.0,7.0,8.0,7.0,6.0,7.0,6.0,8.0,6.0,6.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,6.0
2258,7.0,8.0,8.0,8.0,8.0,8.0,7.0,10.0,7.0,9.0,6.0,8.0,6.0,8.0,6.0,6.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,10.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0
2259,6.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,8.0,7.0,8.0,6.0,9.0,6.0,7.0,7.0,8.0,6.0,7.0,8.0,8.0,6.0,7.0,10.0,6.0,6.0,6.0,7.0,6.0,6.0
2260,7.0,7.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0
2261,7.0,8.0,9.0,7.0,7.0,8.0,7.0,9.0,7.0,8.0,6.0,8.0,7.0,6.0,7.0,7.0,6.0,8.0,7.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,9.0,8.0,7.0,7.0,6.0,7.0,7.0
2262,9.0,8.0,10.0,8.0,10.0,9.0,8.0,10.0,9.0,9.0,8.0,10.0,9.0,8.0,8.0,8.0,8.0,9.0,7.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,10.0,10.0,8.0,9.0,7.0,8.0,9.0
2263,6.0,7.0,7.0,6.0,8.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0
2264,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,9.0,7.0,8.0,8.0,9.0,9.0,7.0,8.0,8.0,7.0,9.0,9.0,9.0,7.0,9.0
2265,7.0,7.0,7.0,6.0,8.0,7.0,6.0,9.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,9.0,9.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,7.0,7.0,6.0
2266,8.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,9.0,7.0,8.0,9.0,8.0,8.0,10.0,8.0,6.0,8.0,7.0,9.0,8.0,8.0,7.0,9.0
2267,7.0,6.0,8.0,7.0,9.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,6.0,8.0,8.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,9.0,7.0,7.0,7.0,6.0,8.0,8.0,6.0,7.0,8.0
2268,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0
2269,8.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,7.0,7.0,8.0,6.0,7.0,9.0,8.0,9.0,9.0,9.0,10.0,7.0,9.0,7.0,8.0,10.0,8.0,8.0,8.0,8.0
2270,8.0,10.0,9.0,9.0,8.0,10.0,10.0,10.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,8.0,9.0,9.0,8.0,10.0,8.0,9.0,10.0,10.0,10.0,10.0,9.0,10.0,8.0,8.0,7.0,6.0,8.0
2271,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0
2272,8.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,9.0,8.0,7.0,8.0,9.0,9.0,7.0,7.0,10.0
2273,7.0,9.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,10.0,8.0,7.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0
2274,7.0,9.0,9.0,8.0,8.0,8.0,7.0,9.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,9.0,10.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,10.0,9.0,8.0,8.0,9.0
2275,7.0,6.0,8.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0
2276,7.0,7.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,8.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0
2277,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,7.0
2278,6.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,8.0,7.0,6.0,8.0,7.0,7.0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0
2279,6.0,6.0,7.0,7.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,7.0
2280,7.0,8.0,7.0,8.0,6.0,9.0,8.0,7.0,6.0,8.0,6.0,6.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0,6.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,7.0,6.0,6.0,8.0
2281,6.0,7.0,9.0,8.0,8.0,9.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,10.0,9.0,9.0,9.0,7.0,8.0,8.0,7.0,8.0,9.0,9.0,7.0,9.0
2282,8.0,9.0,9.0,8.0,8.0,8.0,8.0,10.0,7.0,8.0,7.0,7.0,6.0,9.0,9.0,9.0,9.0,8.0,8.0,7.0,9.0,8.0,7.0,9.0,9.0,7.0,9.0,8.0,8.0,8.0,7.0,7.0,9.0
2283,7.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,6.0,7.0,7.0,7.0,9.0,9.0,10.0,10.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,7.0
2284,8.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,7.0
2285,6.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0
2286,6.0,8.0,7.0,8.0,7.0,8.0,7.0,6.0,8.0,8.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,8.0,7.0,7.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,9.0,7.0,7.0,6.0,7.0
2287,7.0,6.0,7.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0
2288,8.0,7.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,7.0,7.0,9.0,8.0,6.0,8.0,8.0
2289,7.0,6.0,7.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,8.0,8.0,6.0,9.0,6.0,7.0,7.0,7.0,7.0,6.0,9.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0
2290,7.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2291,7.0,7.0,8.0,9.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,10.0,9.0,7.0,9.0,7.0,7.0,10.0,9.0,8.0,8.0,10.0
2292,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,7.0,8.0,6.0,8.0,6.0,7.0,6.0,6.0,9.0,8.0,8.0,7.0,8.0
2293,7.0,9.0,7.0,7.0,6.0,8.0,8.0,8.0,7.0,9.0,6.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,9.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,8.0
2294,8.0,8.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,8.0,7.0,7.0,8.0,7.0,8.0,9.0,10.0,8.0,6.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0
2295,7.0,8.0,7.0,9.0,8.0,9.0,9.0,8.0,7.0,8.0,6.0,7.0,7.0,9.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,6.0,10.0,9.0,8.0,7.0,7.0,9.0,8.0,8.0,6.0,9.0
2296,7.0,8.0,6.0,7.0,8.0,8.0,7.0,9.0,6.0,6.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,9.0,7.0,6.0,7.0,7.0,9.0,8.0,6.0,6.0,8.0
2297,6.0,7.0,7.0,8.0,8.0,8.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,8.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,7.0
2298,6.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,6.0,7.0,6.0,8.0,8.0,6.0,8.0,8.0
2299,7.0,6.0,9.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,7.0,8.0,7.0,10.0,9.0,10.0,10.0,9.0,7.0,8.0,9.0,8.0,6.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0,10.0
2300,7.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,7.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,10.0,7.0,8.0,10.0
2301,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,6.0,8.0,7.0,8.0,9.0,9.0,10.0,9.0,9.0,7.0,9.0,7.0,7.0,9.0,7.0,9.0,7.0,9.0
2302,8.0,7.0,8.0,9.0,9.0,8.0,10.0,9.0,9.0,10.0,8.0,9.0,8.0,8.0,8.0,10.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,10.0,8.0,9.0,9.0,8.0,10.0,8.0,8.0,7.0,10.0
2303,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,8.0,7.0,6.0,7.0
2304,6.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,9.0,7.0,7.0,8.0,9.0,7.0,8.0,7.0,8.0,9.0,7.0,8.0,6.0,7.0
2305,6.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,8.0,6.0,6.0,6.0,6.0,8.0,8.0,7.0,6.0,8.0
2306,9.0,8.0,8.0,8.0,8.0,8.0,7.0,10.0,7.0,8.0,6.0,9.0,7.0,7.0,6.0,8.0,6.0,7.0,7.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0,9.0
2307,7.0,6.0,6.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,9.0,7.0,8.0,8.0,8.0,6.0,9.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0
